Summary,CVEs,Severity,Jfrog Severity,Type,Provider,Component,Infected Version,Fix Version,Edited,Component Versions Id,CVSS v2,CVSS v3,Cwe,Id,Is Source Root,Source Comp Id,Source Id,Component Physical Paths,Applicability
"There is a type confusion vulnerability relating to X.400 address processing
inside an X.509 GeneralName. X.400 addresses were parsed as an ASN1_STRING but
the public structure definition for GENERAL_NAME incorrectly specified the type
of the x400Address field as ASN1_TYPE. This field is subsequently interpreted by
the OpenSSL function GENERAL_NAME_cmp as an ASN1_TYPE rather than an
ASN1_STRING.

When CRL checking is enabled (i.e. the application sets the
X509_V_FLAG_CRL_CHECK flag), this vulnerability may allow an attacker to pass
arbitrary pointers to a memcmp call, enabling them to read memory contents or
enact a denial of service. In most cases, the attack requires the attacker to
provide both the certificate chain and CRL, neither of which need to have a
valid signature. If the attacker only controls one of these inputs, the other
input must already contain an X.400 address as a CRL distribution point, which
is uncommon. As such, this vulnerability is most likely to only affect
applications which have implemented their own functionality for retrieving CRLs
over a network.",CVE-2023-0286,High,Medium,security,JFrog,debian:bullseye:libssl1.1,< 1.1.1n-0+deb11u4,1.1.1n-0+deb11u4,2023-03-07T11:40:00Z,debian:bullseye:openssl,,7.4/CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:H,CWE-843,XRAY-416710,false,deb://debian:bullseye:openssl:1.1.1n-0+deb11u1,deb://debian:bullseye:libssl1.1,,Not Applicable
"There is a type confusion vulnerability relating to X.400 address processing
inside an X.509 GeneralName. X.400 addresses were parsed as an ASN1_STRING but
the public structure definition for GENERAL_NAME incorrectly specified the type
of the x400Address field as ASN1_TYPE. This field is subsequently interpreted by
the OpenSSL function GENERAL_NAME_cmp as an ASN1_TYPE rather than an
ASN1_STRING.

When CRL checking is enabled (i.e. the application sets the
X509_V_FLAG_CRL_CHECK flag), this vulnerability may allow an attacker to pass
arbitrary pointers to a memcmp call, enabling them to read memory contents or
enact a denial of service. In most cases, the attack requires the attacker to
provide both the certificate chain and CRL, neither of which need to have a
valid signature. If the attacker only controls one of these inputs, the other
input must already contain an X.400 address as a CRL distribution point, which
is uncommon. As such, this vulnerability is most likely to only affect
applications which have implemented their own functionality for retrieving CRLs
over a network.",CVE-2023-0286,High,Medium,security,JFrog,debian:bullseye:openssl,< 1.1.1n-0+deb11u4,1.1.1n-0+deb11u4,2023-03-07T11:40:00Z,debian:bullseye:openssl,,7.4/CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:H,CWE-843,XRAY-416710,false,deb://debian:bullseye:openssl:1.1.1n-0+deb11u1,deb://debian:bullseye:openssl,,Not Applicable
"The public API function BIO_new_NDEF is a helper function used for streaming
ASN.1 data via a BIO. It is primarily used internally to OpenSSL to support the
SMIME, CMS and PKCS7 streaming capabilities, but may also be called directly by
end user applications.

The function receives a BIO from the caller, prepends a new BIO_f_asn1 filter
BIO onto the front of it to form a BIO chain, and then returns the new head of
the BIO chain to the caller. Under certain conditions, for example if a CMS
recipient public key is invalid, the new filter BIO is freed and the function
returns a NULL result indicating a failure. However, in this case, the BIO chain
is not properly cleaned up and the BIO passed by the caller still retains
internal pointers to the previously freed filter BIO. If the caller then goes on
to call BIO_pop() on the BIO then a use-after-free will occur. This will most
likely result in a crash.



This scenario occurs directly in the internal function B64_write_ASN1() which
may cause BIO_new_NDEF() to be called and will subsequently call BIO_pop() on
the BIO. This internal function is in turn called by the public API functions
PEM_write_bio_ASN1_stream, PEM_write_bio_CMS_stream, PEM_write_bio_PKCS7_stream,
SMIME_write_ASN1, SMIME_write_CMS and SMIME_write_PKCS7.

Other public API functions that may be impacted by this include
i2d_ASN1_bio_stream, BIO_new_CMS, BIO_new_PKCS7, i2d_CMS_bio_stream and
i2d_PKCS7_bio_stream.

The OpenSSL cms and smime command line applications are similarly affected.",CVE-2023-0215,High,Medium,security,JFrog,debian:bullseye:libssl1.1,< 1.1.1n-0+deb11u4,1.1.1n-0+deb11u4,2023-03-19T08:11:00Z,debian:bullseye:openssl,,7.5/CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-416,XRAY-416706,false,deb://debian:bullseye:openssl:1.1.1n-0+deb11u1,deb://debian:bullseye:libssl1.1,,Not Applicable
"The public API function BIO_new_NDEF is a helper function used for streaming
ASN.1 data via a BIO. It is primarily used internally to OpenSSL to support the
SMIME, CMS and PKCS7 streaming capabilities, but may also be called directly by
end user applications.

The function receives a BIO from the caller, prepends a new BIO_f_asn1 filter
BIO onto the front of it to form a BIO chain, and then returns the new head of
the BIO chain to the caller. Under certain conditions, for example if a CMS
recipient public key is invalid, the new filter BIO is freed and the function
returns a NULL result indicating a failure. However, in this case, the BIO chain
is not properly cleaned up and the BIO passed by the caller still retains
internal pointers to the previously freed filter BIO. If the caller then goes on
to call BIO_pop() on the BIO then a use-after-free will occur. This will most
likely result in a crash.



This scenario occurs directly in the internal function B64_write_ASN1() which
may cause BIO_new_NDEF() to be called and will subsequently call BIO_pop() on
the BIO. This internal function is in turn called by the public API functions
PEM_write_bio_ASN1_stream, PEM_write_bio_CMS_stream, PEM_write_bio_PKCS7_stream,
SMIME_write_ASN1, SMIME_write_CMS and SMIME_write_PKCS7.

Other public API functions that may be impacted by this include
i2d_ASN1_bio_stream, BIO_new_CMS, BIO_new_PKCS7, i2d_CMS_bio_stream and
i2d_PKCS7_bio_stream.

The OpenSSL cms and smime command line applications are similarly affected.",CVE-2023-0215,High,Medium,security,JFrog,debian:bullseye:openssl,< 1.1.1n-0+deb11u4,1.1.1n-0+deb11u4,2023-03-19T08:11:00Z,debian:bullseye:openssl,,7.5/CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-416,XRAY-416706,false,deb://debian:bullseye:openssl:1.1.1n-0+deb11u1,deb://debian:bullseye:openssl,,Not Applicable
"The function PEM_read_bio_ex() reads a PEM file from a BIO and parses and
decodes the ""name"" (e.g. ""CERTIFICATE""), any header data and the payload data.
If the function succeeds then the ""name_out"", ""header"" and ""data"" arguments are
populated with pointers to buffers containing the relevant decoded data. The
caller is responsible for freeing those buffers. It is possible to construct a
PEM file that results in 0 bytes of payload data. In this case PEM_read_bio_ex()
will return a failure code but will populate the header argument with a pointer
to a buffer that has already been freed. If the caller also frees this buffer
then a double free will occur. This will most likely lead to a crash. This
could be exploited by an attacker who has the ability to supply malicious PEM
files for parsing to achieve a denial of service attack.

The functions PEM_read_bio() and PEM_read() are simple wrappers around
PEM_read_bio_ex() and therefore these functions are also directly affected.

These functions are also called indirectly by a number of other OpenSSL
functions including PEM_X509_INFO_read_bio_ex() and
SSL_CTX_use_serverinfo_file() which are also vulnerable. Some OpenSSL internal
uses of these functions are not vulnerable because the caller does not free the
header argument if PEM_read_bio_ex() returns a failure code. These locations
include the PEM_read_bio_TYPE() functions as well as the decoders introduced in
OpenSSL 3.0.

The OpenSSL asn1parse command line application is also impacted by this issue.",CVE-2022-4450,High,Medium,security,JFrog,debian:bullseye:openssl,< 1.1.1n-0+deb11u4,1.1.1n-0+deb11u4,2023-05-17T12:30:00Z,debian:bullseye:openssl,,7.5/CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-415,XRAY-416705,false,deb://debian:bullseye:openssl:1.1.1n-0+deb11u1,deb://debian:bullseye:openssl,,Not Applicable
"The function PEM_read_bio_ex() reads a PEM file from a BIO and parses and
decodes the ""name"" (e.g. ""CERTIFICATE""), any header data and the payload data.
If the function succeeds then the ""name_out"", ""header"" and ""data"" arguments are
populated with pointers to buffers containing the relevant decoded data. The
caller is responsible for freeing those buffers. It is possible to construct a
PEM file that results in 0 bytes of payload data. In this case PEM_read_bio_ex()
will return a failure code but will populate the header argument with a pointer
to a buffer that has already been freed. If the caller also frees this buffer
then a double free will occur. This will most likely lead to a crash. This
could be exploited by an attacker who has the ability to supply malicious PEM
files for parsing to achieve a denial of service attack.

The functions PEM_read_bio() and PEM_read() are simple wrappers around
PEM_read_bio_ex() and therefore these functions are also directly affected.

These functions are also called indirectly by a number of other OpenSSL
functions including PEM_X509_INFO_read_bio_ex() and
SSL_CTX_use_serverinfo_file() which are also vulnerable. Some OpenSSL internal
uses of these functions are not vulnerable because the caller does not free the
header argument if PEM_read_bio_ex() returns a failure code. These locations
include the PEM_read_bio_TYPE() functions as well as the decoders introduced in
OpenSSL 3.0.

The OpenSSL asn1parse command line application is also impacted by this issue.",CVE-2022-4450,High,Medium,security,JFrog,debian:bullseye:libssl1.1,< 1.1.1n-0+deb11u4,1.1.1n-0+deb11u4,2023-05-17T12:30:00Z,debian:bullseye:openssl,,7.5/CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-415,XRAY-416705,false,deb://debian:bullseye:openssl:1.1.1n-0+deb11u1,deb://debian:bullseye:libssl1.1,,Not Applicable
"Libgcrypt before 1.8.8 and 1.9.x before 1.9.3 mishandles ElGamal encryption because it lacks exponent blinding to address a side-channel attack against mpi_powm, and the window size is not chosen appropriately. This, for example, affects use of ElGamal in OpenPGP.",CVE-2021-33560,High,Medium,security,JFrog,debian:bullseye:libgcrypt20,All Versions,,2023-02-26T14:02:00Z,debian:bullseye:libgcrypt20,5.0/CVSS:2.0/AV:N/AC:L/Au:N/C:P/I:N/A:N,7.5/CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CWE-203,XRAY-176833,false,deb://debian:bullseye:libgcrypt20:1.8.7-6,deb://debian:bullseye:libgcrypt20,,Not Applicable
"A vulnerability was found in GnuTLS, where a cockpit (which uses gnuTLS) rejects a certificate chain with distributed trust. This issue occurs when validating a certificate chain with cockpit-certificate-ensure. This flaw allows an unauthenticated, remote client or attacker to initiate a denial of service attack.",CVE-2024-0567,High,Low,security,JFrog,debian:bullseye:libgnutls30,< 3.7.1-5+deb11u5,3.7.1-5+deb11u5,0001-01-01T00:00:00Z,debian:bullseye:gnutls28,,7.5/CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-347,XRAY-588550,false,deb://debian:bullseye:libgnutls30:3.7.1-5,deb://debian:bullseye:libgnutls30,,Not Applicable
"A vulnerability was found in perl 5.30.0 through 5.38.0. This issue occurs when a crafted regular expression is compiled by perl, which can allow an attacker controlled byte buffer overflow in a heap allocated buffer.",CVE-2023-47038,High,Low,security,JFrog,debian:bullseye:perl-base,< 5.32.1-4+deb11u3,5.32.1-4+deb11u3,0001-01-01T00:00:00Z,debian:bullseye:perl,,7.8/CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CWE-787,XRAY-539839,false,deb://debian:bullseye:perl-base:5.32.1-4+deb11u2,deb://debian:bullseye:perl-base,,Not Applicable
"ncurses before 6.4 20230408, when used by a setuid application, allows local users to trigger security-relevant memory corruption via malformed data in a terminfo database file that is found in $HOME/.terminfo or reached via the TERMINFO or TERM environment variable.",CVE-2023-29491,High,Low,security,JFrog,debian:bullseye:ncurses-base,< 6.2+20201114-2+deb11u2,6.2+20201114-2+deb11u2,0001-01-01T00:00:00Z,debian:bullseye:ncurses,,7.8/CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CWE-787,XRAY-513861,false,deb://debian:bullseye:libtinfo6:6.2+20201114-2,deb://debian:bullseye:ncurses-base,,Not Applicable
"ncurses before 6.4 20230408, when used by a setuid application, allows local users to trigger security-relevant memory corruption via malformed data in a terminfo database file that is found in $HOME/.terminfo or reached via the TERMINFO or TERM environment variable.",CVE-2023-29491,High,Low,security,JFrog,debian:bullseye:libtinfo6,< 6.2+20201114-2+deb11u2,6.2+20201114-2+deb11u2,0001-01-01T00:00:00Z,debian:bullseye:ncurses,,7.8/CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CWE-787,XRAY-513861,false,deb://debian:bullseye:libtinfo6:6.2+20201114-2,deb://debian:bullseye:libtinfo6,,Not Applicable
"ncurses before 6.4 20230408, when used by a setuid application, allows local users to trigger security-relevant memory corruption via malformed data in a terminfo database file that is found in $HOME/.terminfo or reached via the TERMINFO or TERM environment variable.",CVE-2023-29491,High,Low,security,JFrog,debian:bullseye:ncurses-bin,< 6.2+20201114-2+deb11u2,6.2+20201114-2+deb11u2,0001-01-01T00:00:00Z,debian:bullseye:ncurses,,7.8/CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CWE-787,XRAY-513861,false,deb://debian:bullseye:libtinfo6:6.2+20201114-2,deb://debian:bullseye:ncurses-bin,,Not Applicable
"A vulnerability was found in zstd v1.4.10, where an attacker can supply empty string as an argument to the command line tool to cause buffer overrun.",CVE-2022-4899,High,Low,security,JFrog,debian:bullseye:libzstd1,All Versions,,2023-05-14T11:37:00Z,debian:bullseye:libzstd,,7.5/CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-400,XRAY-513170,false,deb://debian:bullseye:libzstd1:1.4.8+dfsg-2.1,deb://debian:bullseye:libzstd1,,Not Applicable
"Improper Input Validation vulnerability in Apache Tomcat. Incorrect error handling for some invalid HTTP priority headers resulted in incomplete clean-up of the failed request which created a memory leak. A large number of such requests could trigger an OutOfMemoryException resulting in a denial of service.

This issue affects Apache Tomcat: from 9.0.76 through 9.0.102, from 10.1.10 through 10.1.39, from 11.0.0-M2 through 11.0.5.

Users are recommended to upgrade to version 9.0.104, 10.1.40 or 11.0.6 which fix the issue.",CVE-2025-31650,High,,security,JFrog,org.apache.tomcat.embed:tomcat-embed-core,"10.1.10 ≤ Version < 10.1.40,11.0.0-M2 ≤ Version < 11.0.6,9.0.76 ≤ Version ≤ 9.0.102","10.1.40,11.0.6,9.0.104",0001-01-01T00:00:00Z,org.apache.tomcat.embed:tomcat-embed-core,,7.5/CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"CWE-459,CWE-460",XRAY-695197,false,gav://org.apache.tomcat.embed:tomcat-embed-core:10.1.34,gav://org.apache.tomcat.embed:tomcat-embed-core,"sha256__e4ff3aae9ce49045db764b3a0f6726c96355b1169a38c48c9488266c146585c6.tar.gz/usr/local/spring-petclinic/META-INF/sbom/application.cdx.json/org.springframework.samples:spring-petclinic:3.4.0-SNAPSHOT/gav:/org.apache.tomcat.embed:tomcat-embed-core:10.1.34/org.apache.tomcat.embed:tomcat-embed-core:10.1.34;
sha256__e4ff3aae9ce49045db764b3a0f6726c96355b1169a38c48c9488266c146585c6.tar.gz/usr/local/spring-petclinic/spring-petclinic-3.4.0-SNAPSHOT.jar/META-INF/sbom/application.cdx.json/org.springframework.samples:spring-petclinic:3.4.0-SNAPSHOT/gav:/org.apache.tomcat.embed:tomcat-embed-core:10.1.34/org.apache.tomcat.embed:tomcat-embed-core:10.1.34;
sha256__e4ff3aae9ce49045db764b3a0f6726c96355b1169a38c48c9488266c146585c6.tar.gz/usr/local/spring-petclinic/spring-petclinic-3.4.0-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-core-10.1.34.jar",Not Applicable
"EndpointRequest.to() creates a matcher for null/** if the actuator endpoint, for which the EndpointRequest has been created, is disabled or not exposed.

Your application may be affected by this if all the following conditions are met:

  *  You use Spring Security
  *  EndpointRequest.to() has been used in a Spring Security chain configuration
  *  The endpoint which EndpointRequest references is disabled or not exposed via web
  *  Your application handles requests to /null and this path needs protection


You are not affected if any of the following is true:

  *  You don't use Spring Security
  *  You don't use EndpointRequest.to()
  *  The endpoint which EndpointRequest.to() refers to is enabled and is exposed
  *  Your application does not handle requests to /null or this path does not need protection",CVE-2025-22235,High,,security,JFrog,org.springframework.boot:spring-boot,"≤ 2.7.24.2,3.1.0 ≤ Version ≤ 3.1.15.2,3.2.0 ≤ Version ≤ 3.2.13.2,3.3.0 ≤ Version ≤ 3.3.10,3.4.0 ≤ Version ≤ 3.4.4","3.3.11,3.4.5",0001-01-01T00:00:00Z,org.springframework.boot:spring-boot,,7.3/CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,"CWE-862,CWE-20",XRAY-695110,false,gav://org.springframework.boot:spring-boot:3.4.2,gav://org.springframework.boot:spring-boot,"sha256__e4ff3aae9ce49045db764b3a0f6726c96355b1169a38c48c9488266c146585c6.tar.gz/usr/local/spring-petclinic/spring-petclinic-3.4.0-SNAPSHOT.jar/BOOT-INF/lib/spring-boot-3.4.2.jar;
sha256__e4ff3aae9ce49045db764b3a0f6726c96355b1169a38c48c9488266c146585c6.tar.gz/usr/local/spring-petclinic/spring-petclinic-3.4.0-SNAPSHOT.jar/META-INF/sbom/application.cdx.json/org.springframework.samples:spring-petclinic:3.4.0-SNAPSHOT/gav:/org.springframework.boot:spring-boot:3.4.2/org.springframework.boot:spring-boot:3.4.2;
sha256__e4ff3aae9ce49045db764b3a0f6726c96355b1169a38c48c9488266c146585c6.tar.gz/usr/local/spring-petclinic/META-INF/sbom/application.cdx.json/org.springframework.samples:spring-petclinic:3.4.0-SNAPSHOT/gav:/org.springframework.boot:spring-boot:3.4.2/org.springframework.boot:spring-boot:3.4.2",Not Applicable
"Vulnerability in the Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Hotspot).  Supported versions that are affected are Oracle Java SE: 8u391, 8u391-perf, 11.0.21, 17.0.9, 21.0.1; Oracle GraalVM for JDK: 17.0.9, 21.0.1; Oracle GraalVM Enterprise Edition: 20.3.12, 21.3.8 and  22.3.4. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition.  Successful attacks of this vulnerability can result in  unauthorized creation, deletion or modification access to critical data or all Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition accessible data as well as  unauthorized access to critical data or complete access to all Oracle Java SE, Oracle GraalVM for JDK, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability can be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. This vulnerability also applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. CVSS 3.1 Base Score 7.4 (Confidentiality and Integrity impacts).  CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N).",CVE-2024-20918,High,,security,JFrog,oracle:openjdk,"11.0 ≤ Version ≤ 11.0.21,17.0 ≤ Version ≤ 17.0.9,21.0 ≤ Version ≤ 21.0.1",,0001-01-01T00:00:00Z,oracle:openjdk,,7.4/CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N,NVD-CWE-noinfo,XRAY-589164,false,cpp://oracle:openjdk:17.0.2,cpp://oracle:openjdk,"sha256__6ce99fdf16e86bd02f6ad66a0e1334878528b5a4b5487850a76e0c08a7a27d56.tar.gz/usr/local/openjdk-17/lib/libjavajpeg.so;
sha256__6ce99fdf16e86bd02f6ad66a0e1334878528b5a4b5487850a76e0c08a7a27d56.tar.gz/usr/local/openjdk-17/bin/javap;
sha256__6ce99fdf16e86bd02f6ad66a0e1334878528b5a4b5487850a76e0c08a7a27d56.tar.gz/usr/local/openjdk-17/bin/java;
sha256__6ce99fdf16e86bd02f6ad66a0e1334878528b5a4b5487850a76e0c08a7a27d56.tar.gz/usr/local/openjdk-17/bin/javac;
sha256__6ce99fdf16e86bd02f6ad66a0e1334878528b5a4b5487850a76e0c08a7a27d56.tar.gz/usr/local/openjdk-17/bin/javadoc;
sha256__6ce99fdf16e86bd02f6ad66a0e1334878528b5a4b5487850a76e0c08a7a27d56.tar.gz/usr/local/openjdk-17/lib/libjava.so",Not Applicable
